#dataset,iter_no,mypso,ndpso
280,4,0.0526315789,0.0175438596
280,5,0.0666666667,0.0175438596
280,6,0.0666666667,0.0175438596
280,7,0.0625,0.0175438596
280,8,0.0625,0.0175438596
280,9,0.0384615385,0.0175438596
281,0,0.6923076923,0.1565217391
281,1,0.4736842105,0.1565217391
281,2,0.5294117647,0.1565217391
281,3,0.2571428571,0.1565217391
281,4,0.3829787234,0.1565217391
281,5,0.375,0.1565217391
281,6,0.2857142857,0.1651376147
281,7,0.375,0.1565217391
281,8,0.4864864865,0.1565217391
281,9,0.3673469388,0.1565217391
282,0,0.0930232558,0.0238095238
282,1,0.1025641026,0.0239520958
282,2,0.0930232558,0.0231213873
282,3,0.16,0.0231213873
282,4,0.1081081081,0.0231213873
282,5,0.0869565217,0.0231213873
282,6,0.16,0.0231213873
282,7,0.064516129,0.0231213873
282,8,0.1538461538,0.0238095238
282,9,0.1666666667,0.0231213873
283,0,2.4705882353,0.75
283,1,2.1,0.7636363636
283,2,2.1,0.7636363636
283,3,2.4705882353,0.75
283,4,1.9090909091,0.75
283,5,2.4705882353,0.7636363636
283,6,1.8260869565,0.75
283,7,2.1,0.75
283,8,2.4705882353,0.7636363636
283,9,2.1,0.7636363636
284,0,0.8,0.1739130435
284,1,1.25,0.1739130435
284,2,0.7142857143,0.1739130435
284,3,1,0.1739130435
284,4,1,0.1769911504
284,5,1,0.1739130435
284,6,0.5882352941,0.1739130435
284,7,0.4081632653,0.1739130435
284,8,0.5882352941,0.1739130435
284,9,0.6896551724,0.1739130435
285,0,1.3409090909,0.3450292398
285,1,1.0727272727,0.3450292398
285,2,0.8082191781,0.3450292398
285,3,1.2553191489,0.3450292398
285,4,1.4047619048,0.3450292398
285,5,0.746835443,0.3450292398
285,6,1.475,0.3450292398
285,7,0.746835443,0.3470588235
285,8,1.0350877193,0.3511904762
285,9,1.3409090909,0.3450292398
286,0,3.2727272727,0.6315789474
286,1,2,0.6315789474
286,2,3.2727272727,0.6315789474
286,3,2.4,0.6315789474
286,4,2.4,0.6315789474
286,5,2.4,0.6315789474
286,6,5.1428571429,0.6315789474
286,7,2.5714285714,0.6315789474
286,8,3.6,0.6315789474
286,9,3.2727272727,0.6315789474
287,0,2.3783783784,0.7652173913
287,1,2.5142857143,0.7787610619
287,2,3.6666666667,0.7652173913
287,3,1.8333333333,0.7652173913
287,4,2.1463414634,0.7652173913
287,5,1.6923076923,0.7652173913
287,6,2.6666666667,0.7652173913
287,7,3.2592592593,0.7652173913
287,8,2.8387096774,0.7652173913
287,9,3.2592592593,0.7652173913
288,0,1.3389830508,0.4619883041
288,1,1.1126760563,0.4619883041
288,2,1.4363636364,0.4619883041
288,3,1.7555555556,0.4619883041
288,4,1.6458333333,0.4647058824
288,5,1.0128205128,0.4647058824
288,6,1.5192307692,0.4619883041
288,7,1.0675675676,0.4619883041
288,8,1.6458333333,0.4619883041
288,9,1.0128205128,0.4619883041
289,0,0.52,0.2280701754
289,1,0.52,0.2280701754
289,2,0.7222222222,0.2407407407
289,3,0.52,0.2280701754
289,4,0.9285714286,0.2280701754
289,5,0.52,0.2280701754
289,6,0.619047619,0.2280701754
289,7,0.5652173913,0.2280701754
289,8,0.619047619,0.2407407407
289,9,0.7647058824,0.2280701754
290,0,1.1428571429,0.2086956522
290,1,0.7741935484,0.2086956522
290,2,0.8888888889,0.2123893805
290,3,0.5853658537,0.2086956522
290,4,0.5,0.2086956522
290,5,1.0434782609,0.2086956522
290,6,0.8888888889,0.2086956522
290,7,1.0434782609,0.2086956522
290,8,0.8275862069,0.2086956522
290,9,1.0434782609,0.2086956522
291,0,0.0196078431,0.0057803468
291,1,0.0454545455,0.0057803468
291,2,0.0217391304,0.0057803468
291,3,0.0454545455,0.0057803468
291,4,0.0217391304,0.0057803468
291,5,0.0196078431,0.0057803468
291,6,0.0666666667,0.0057803468
291,7,0.0333333333,0.0057803468
291,8,0.0178571429,0.0057803468
291,9,0.0666666667,0.0057803468
292,0,0.7941176471,0.4736842105
292,1,1.6875,0.4821428571
292,2,1.5,0.4821428571
292,3,1.2857142857,0.4821428571
292,4,1.8,0.4736842105
292,5,1.5,0.4736842105
292,6,1.5,0.4736842105
292,7,1.4210526316,0.4821428571
292,8,2.0769230769,0.4821428571
292,9,1.2857142857,0.4736842105
293,0,2.1052631579,0.3571428571
293,1,0.9756097561,0.3603603604
293,2,1.5384615385,0.3571428571
293,3,2.1052631579,0.3571428571
293,4,1.5384615385,0.3571428571
293,5,2.1052631579,0.3571428571
293,6,1,0.3571428571
293,7,1.0256410256,0.3571428571
293,8,1.5384615385,0.3603603604
293,9,1.5384615385,0.3571428571
294,0,0.7796610169,0.2658959538
294,1,1.0697674419,0.2738095238
294,2,0.7796610169,0.2658959538
294,3,0.9387755102,0.2787878788
294,4,1.0697674419,0.2658959538
294,5,0.6571428571,0.2658959538
294,6,0.7796610169,0.2738095238
294,7,0.9387755102,0.2658959538
294,8,0.7796610169,0.2658959538
294,9,1.3939393939,0.2658959538
295,0,6.6923076923,1.5535714286
295,1,5.8,1.5535714286
295,2,5.8,1.5535714286
295,3,5.8,1.5535714286
295,4,5.4375,1.5535714286
295,5,6.6923076923,1.5535714286
295,6,6.6923076923,1.5818181818
295,7,4.35,1.5535714286
295,8,5.1176470588,1.5535714286
295,9,5.1176470588,1.5818181818
296,0,1.1860465116,0.4473684211
296,1,1.3076923077,0.4513274336
296,2,1.7,0.4473684211
296,3,1.275,0.4473684211
296,4,1.2142857143,0.4473684211
296,5,1.59375,0.4473684211
296,6,0.9807692308,0.4473684211
296,7,1.3076923077,0.4473684211
296,8,0.8793103448,0.4473684211
296,9,1.3076923077,0.4513274336
297,0,1,0.2307692308
297,1,0.4936708861,0.2321428571
297,2,2.2941176471,0.2321428571
297,3,2.2941176471,0.225433526
297,4,1.5,0.225433526
297,5,0.7090909091,0.225433526
297,6,1.5,0.2307692308
297,7,0.975,0.225433526
297,8,0.829787234,0.225433526
297,9,0.7959183673,0.2307692308
298,0,28,1.1666666667
298,1,28,1.1666666667
298,2,28,1.1666666667
298,3,28,1.1666666667
298,4,28,1.1666666667
298,5,28,1.1666666667
298,6,28,1.1666666667
298,7,28,1.1666666667
298,8,28,1.1666666667
298,9,28,1.1666666667
299,0,43,2.3888888889
299,1,43,2.3888888889
299,2,43,2.3888888889
299,3,43,2.3888888889
299,4,43,2.3888888889
299,5,43,2.3888888889
299,6,43,2.3888888889
299,7,43,2.3888888889
299,8,43,2.3888888889
299,9,43,2.3888888889
300,0,34,0.5396825397
300,1,34,0.5396825397
300,2,34,0.5396825397
300,3,34,0.5396825397
300,4,34,0.5396825397
300,5,34,0.5396825397
300,6,34,0.5396825397
300,7,34,0.5396825397
300,8,34,0.5396825397
300,9,34,0.5396825397
301,0,64,4
301,1,64,4
301,2,64,4
301,3,64,4
301,4,64,4
301,5,64,4
301,6,64,4
301,7,64,4
301,8,64,4
301,9,64,4
302,0,83,2.7666666667
302,1,83,2.7666666667
302,2,83,2.7666666667
302,3,83,2.7666666667
302,4,83,2.7666666667
302,5,83,2.7666666667
302,6,83,2.7666666667
302,7,83,2.7666666667
302,8,83,2.7666666667
302,9,83,2.7666666667
303,0,105,35
303,1,105,35
303,2,105,35
303,3,105,35
303,4,105,35
303,5,105,35
303,6,105,35
303,7,105,35
303,8,105,35
303,9,105,35
304,0,144,4.9655172414
304,1,144,4.9655172414
304,2,144,4.9655172414
304,3,144,4.9655172414
304,4,144,4.9655172414
304,5,144,4.9655172414
304,6,144,4.9655172414
304,7,144,4.9655172414
304,8,144,4.9655172414
304,9,144,4.9655172414
305,0,36,1.2857142857
305,1,36,1.2857142857
305,2,36,1.2857142857
305,3,36,1.2857142857
305,4,36,1.2857142857
305,5,36,1.2857142857
305,6,36,1.2857142857
305,7,36,1.2857142857
305,8,36,1.2857142857
305,9,36,1.2857142857
306,0,98,3.1612903226
306,1,98,3.1612903226
306,2,98,3.1612903226
306,3,98,3.1612903226
306,4,98,3.1612903226
306,5,98,3.1612903226
306,6,98,3.1612903226
306,7,98,3.1612903226
306,8,98,3.1612903226
306,9,98,3.1612903226
307,0,1.6153846154,0.3035714286
307,1,1.2352941176,0.298245614
307,2,0.724137931,0.298245614
307,3,1.3125,0.298245614
307,4,0.75,0.298245614
307,5,1.2352941176,0.298245614
307,6,0.724137931,0.298245614
307,7,0.75,0.298245614
307,8,1,0.3035714286
307,9,0.724137931,0.298245614
308,0,2.55,0.2368421053
308,1,2.125,0.2547169811
308,2,1.8214285714,0.2368421053
308,3,1.275,0.2368421053
308,4,1.275,0.2368421053
308,5,1.9615384615,0.2368421053
308,6,1.3421052632,0.2368421053
308,7,2.125,0.2571428571
308,8,2.2173913043,0.2547169811
308,9,1.9615384615,0.2432432432
309,0,1.45,0.1878787879
309,1,1.2608695652,0.1834319527
309,2,1.4146341463,0.1878787879
309,3,1.4871794872,0.1834319527
309,4,1.8709677419,0.1845238095
309,5,1.6111111111,0.1834319527
309,6,2.32,0.186746988
309,7,1.8125,0.1834319527
309,8,1.2340425532,0.1834319527
309,9,0.8787878788,0.1834319527
310,0,2.25,0.4035087719
310,1,1.8,0.4035087719
310,2,2.5,0.4035087719
310,3,2.5,0.4035087719
310,4,2.5,0.4035087719
310,5,2.5,0.4035087719
310,6,2.5,0.4035087719
310,7,2.5,0.4035087719
310,8,2.25,0.4107142857
310,9,2.5,0.4035087719
311,0,1.05,0.2566371681
311,1,1.05,0.2566371681
311,2,1.2352941176,0.2566371681
311,3,0.7777777778,0.2566371681
311,4,1.1351351351,0.2566371681
311,5,2,0.2566371681
311,6,0.84,0.2566371681
311,7,1.1351351351,0.2636363636
311,8,1.3548387097,0.2566371681
311,9,1.2352941176,0.2566371681
312,0,1.3488372093,0.3818181818
312,1,3.625,0.3818181818
312,2,1.7575757576,0.3662790698
312,3,3.8666666667,0.3662790698
312,4,3.7419354839,0.3662790698
312,5,4,0.3962264151
312,6,1.6811594203,0.3662790698
312,7,2.5777777778,0.3962264151
312,8,2.1886792453,0.3818181818
312,9,1.5064935065,0.3662790698
313,0,10.4,1.5178571429
313,1,8.6666666667,1.5740740741
313,2,8.6666666667,1.5178571429
313,3,9.1764705882,1.5454545455
313,4,7.8,1.5178571429
313,5,10.4,1.5454545455
313,6,10.4,1.5178571429
313,7,8.6666666667,1.5740740741
313,8,9.1764705882,1.5178571429
313,9,7.8,1.5740740741
314,0,2.2352941176,0.4553571429
314,1,0.9620253165,0.4553571429
314,2,2.1111111111,0.4553571429
314,3,2.6206896552,0.4553571429
314,4,2.8148148148,0.4553571429
314,5,1.9487179487,0.4553571429
314,6,1.52,0.4553571429
314,7,2.1714285714,0.4553571429
314,8,1.4339622642,0.4553571429
314,9,1.4339622642,0.4553571429
315,0,0.9887640449,0.3720930233
315,1,3.0344827586,0.3699421965
315,2,1.1428571429,0.3720930233
315,3,1.2054794521,0.3699421965
315,4,1.1733333333,0.3699421965
315,5,1.5172413793,0.3699421965
315,6,1.1428571429,0.3699421965
315,7,1.2222222222,0.3699421965
315,8,1.76,0.3720930233
315,9,1.1733333333,0.3720930233
316,0,1.35,0.4561403509
316,1,1.6875,0.4561403509
316,2,1.5882352941,0.4561403509
316,3,1.2272727273,0.4561403509
316,4,1.2857142857,0.4561403509
316,5,1.6875,0.4561403509
316,6,1.5882352941,0.4561403509
316,7,1.0384615385,0.4561403509
316,8,1.5882352941,0.4561403509
316,9,3.375,0.4561403509
317,0,1.3428571429,0.2654867257
317,1,0.7230769231,0.2654867257
317,2,1.175,0.2654867257
317,3,0.746031746,0.2654867257
317,4,1.3823529412,0.2654867257
317,5,1.0444444444,0.2654867257
317,6,1.175,0.2654867257
317,7,1.0681818182,0.2654867257
317,8,0.734375,0.2654867257
317,9,1.3823529412,0.2654867257
318,0,1.1764705882,0.1547619048
318,1,0.7843137255,0.1511627907
318,2,0.8888888889,0.1511627907
318,3,0.6666666667,0.1511627907
318,4,0.5633802817,0.1511627907
318,5,0.4761904762,0.1511627907
318,6,0.5797101449,0.1547619048
318,7,0.5063291139,0.1511627907
318,8,1.0526315789,0.1511627907
318,9,1.7391304348,0.1511627907
319,0,3.8260869565,1.1052631579
319,1,6.2857142857,1.1052631579
319,2,2.6666666667,1.1052631579
319,3,3.52,1.125
319,4,6.7692307692,1.1052631579
319,5,2.6666666667,1.1052631579
319,6,12.5714285714,1.1052631579
319,7,4.1904761905,1.1052631579
319,8,5.1764705882,1.125
319,9,3.52,1.1052631579
320,0,3.0689655172,0.4912280702
320,1,3.0689655172,0.4912280702
320,2,2.696969697,0.4912280702
320,3,3.4230769231,0.4912280702
320,4,3.56,0.4912280702
320,5,2.696969697,0.4912280702
320,6,2.119047619,0.4912280702
320,7,3.7083333333,0.4912280702
320,8,2.119047619,0.5333333333
320,9,3.1785714286,0.4912280702
321,0,1.8139534884,0.3017751479
321,1,1.2580645161,0.3017751479
321,2,1.56,0.3017751479
321,3,1.4181818182,0.3017751479
321,4,1.95,0.3017751479
321,5,2,0.3017751479
321,6,2.8888888889,0.3017751479
321,7,2.1081081081,0.3017751479
321,8,1.04,0.3035714286
321,9,1.95,0.3017751479
322,0,2.9259259259,1.0877192982
322,1,5.6428571429,1.0877192982
322,2,3.7619047619,1.0877192982
322,3,3.7619047619,1.0877192982
322,4,3.95,1.0877192982
322,5,2.9259259259,1.0877192982
322,6,3.7619047619,1.0877192982
322,7,4.1578947368,1.0877192982
322,8,3.16,1.0877192982
322,9,4.1578947368,1.0877192982
323,0,3.0888888889,0.8086956522
323,1,3.6578947368,0.8086956522
323,2,3.7567567568,0.8086956522
323,3,3.6578947368,0.8303571429
323,4,4.0882352941,0.8303571429
323,5,3.3095238095,0.8086956522
323,6,2.3559322034,0.8303571429
323,7,4.2121212121,0.8086956522
323,8,3.0888888889,0.8086956522
323,9,3.6578947368,0.8303571429
324,0,1.1538461538,0.1976744186
324,1,1.3953488372,0.1976744186
324,2,1.0714285714,0.1976744186
324,3,1.3953488372,0.1976744186
324,4,1.5789473684,0.1976744186
324,5,1.3953488372,0.1976744186
324,6,1.25,0.1976744186
324,7,0.7058823529,0.1976744186
324,8,1.2,0.2023809524
324,9,0.8955223881,0.1976744186
325,0,5,0.1851851852
325,1,5,0.1851851852
325,2,5,0.1851851852
325,3,5,0.1851851852
325,4,5,0.1851851852
325,5,5,0.1851851852
325,6,5,0.1851851852
325,7,5,0.1851851852
325,8,5,0.1851851852
325,9,5,0.1851851852
326,0,1,0.0357142857
326,1,1,0.0357142857
326,2,1,0.0357142857
326,3,1,0.0357142857
326,4,1,0.0357142857
326,5,1,0.0357142857
326,6,1,0.0357142857
326,7,1,0.0357142857
326,8,1,0.0357142857
326,9,1,0.0357142857
327,0,26,13
327,1,26,13
327,2,26,13
327,3,26,13
327,4,26,13
327,5,26,13
327,6,26,13
327,7,26,13
327,8,26,13
327,9,26,13
328,0,30,1.6666666667
328,1,30,1.6666666667
328,2,30,1.6666666667
328,3,30,1.6666666667
328,4,30,1.6666666667
328,5,30,1.6666666667
328,6,30,1.6666666667
328,7,30,1.6666666667
328,8,30,1.6666666667
328,9,30,1.6666666667
329,0,53,1.962962963
329,1,53,1.962962963
329,2,53,1.962962963
329,3,53,1.962962963
329,4,53,1.962962963
329,5,53,1.962962963
329,6,53,1.962962963
329,7,53,1.962962963
329,8,53,1.962962963
329,9,53,1.962962963
330,0,12,0.4
330,1,12,0.4
330,2,12,0.4
330,3,12,0.4
330,4,12,0.4
330,5,12,0.4
330,6,12,0.4
330,7,12,0.4
330,8,12,0.4
330,9,12,0.4
331,0,57,3.3529411765
331,1,57,3.3529411765
331,2,57,3.3529411765
331,3,57,3.3529411765
331,4,57,3.3529411765
331,5,57,3.3529411765
331,6,57,3.3529411765
331,7,57,3.3529411765
331,8,57,3.3529411765
331,9,57,3.3529411765
332,0,86,5.0588235294
332,1,86,5.0588235294
332,2,86,5.0588235294
332,3,86,5.0588235294
332,4,86,5.0588235294
332,5,86,5.0588235294
332,6,86,5.0588235294
332,7,86,5.0588235294
332,8,86,5.0588235294
332,9,86,5.0588235294
333,0,106,2.9444444444
333,1,106,2.9444444444
333,2,106,2.9444444444
333,3,106,2.9444444444
333,4,106,2.9444444444
333,5,106,2.9444444444
333,6,106,2.9444444444
333,7,106,2.9444444444
333,8,106,2.9444444444
333,9,106,2.9444444444
334,0,0.0526315789,0.1
334,1,0.0526315789,0.1
334,2,0.0526315789,0.1
334,3,0.0526315789,0.1
334,4,0.0526315789,0.1
334,5,0.0526315789,0.1
334,6,0.0526315789,0.1
334,7,0.0526315789,0.1
334,8,0.0526315789,0.1
334,9,0.0526315789,0.1
335,0,0.4833333333,0.6904761905
335,1,0.4833333333,0.6904761905
335,2,0.4833333333,0.6904761905
335,3,0.4833333333,0.6904761905
335,4,0.4833333333,0.6904761905
335,5,0.4833333333,0.6904761905
335,6,0.4833333333,0.6904761905
335,7,0.4833333333,0.6904761905
335,8,0.4833333333,0.6904761905
335,9,0.4833333333,0.6904761905
336,0,0.2826086957,0.4193548387
336,1,0.2826086957,0.4193548387
336,2,0.2826086957,0.4193548387
336,3,0.2826086957,0.4193548387
336,4,0.2826086957,0.4193548387
336,5,0.2826086957,0.4193548387
336,6,0.2826086957,0.4193548387
336,7,0.2826086957,0.4193548387
336,8,0.2826086957,0.4193548387
336,9,0.2826086957,0.4193548387
337,0,0.1818181818,0.3333333333
337,1,0.1818181818,0.3333333333
337,2,0.1818181818,0.3333333333
337,3,0.1818181818,0.3333333333
337,4,0.1818181818,0.3333333333
337,5,0.1818181818,0.3333333333
337,6,0.1818181818,0.3333333333
337,7,0.1818181818,0.3333333333
337,8,0.1818181818,0.3333333333
337,9,0.1818181818,0.3333333333
338,0,0.6888888889,1.1923076923
338,1,0.6888888889,1.1923076923
338,2,0.6888888889,1.1923076923
338,3,0.6888888889,1.1923076923
338,4,0.6888888889,1.1923076923
338,5,0.6888888889,1.1923076923
338,6,0.6888888889,1.1923076923
338,7,0.6888888889,1.1923076923
338,8,0.6888888889,1.1923076923
338,9,0.6888888889,1.1923076923
339,0,0.1392405063,0.2619047619
339,1,0.1392405063,0.2619047619
339,2,0.1392405063,0.2619047619
339,3,0.1392405063,0.2619047619
339,4,0.1392405063,0.2619047619
339,5,0.1392405063,0.2619047619
339,6,0.1392405063,0.2619047619
339,7,0.1392405063,0.2619047619
339,8,0.1392405063,0.2619047619
339,9,0.1392405063,0.2619047619
340,0,2.2564102564,3.3846153846
340,1,2.2564102564,3.3846153846
340,2,2.2564102564,3.3846153846
340,3,2.2564102564,3.3846153846
340,4,2.2564102564,3.3846153846
340,5,2.2564102564,3.3846153846
340,6,2.2564102564,3.3846153846
340,7,2.2564102564,3.3846153846
340,8,2.2564102564,3.3846153846
340,9,2.2564102564,3.3846153846
341,0,1.2837837838,2.2619047619
341,1,1.2837837838,2.2619047619
341,2,1.2837837838,2.2619047619
341,3,1.2837837838,2.2619047619
341,4,1.2837837838,2.2619047619
341,5,1.2837837838,2.2619047619
341,6,1.2837837838,2.2619047619
341,7,1.2837837838,2.2619047619
341,8,1.2837837838,2.2619047619
341,9,1.2837837838,2.2619047619
342,0,0.5869565217,0.72
342,1,0.5869565217,0.72
342,2,0.5869565217,0.72
342,3,0.5869565217,0.72
342,4,0.5869565217,0.72
342,5,0.5869565217,0.72
342,6,0.5869565217,0.72
342,7,0.5869565217,0.72
342,8,0.5869565217,0.72
342,9,0.5869565217,0.72
343,0,0.8571428571,1.2
343,1,0.8571428571,1.2
343,2,0.8571428571,1.2
343,3,0.8571428571,1.2
343,4,0.8571428571,1.2
343,5,0.8571428571,1.2
343,6,0.8571428571,1.2
343,7,0.8571428571,1.2
343,8,0.8571428571,1.2
343,9,0.8571428571,1.2
344,0,0.3125,0.5357142857
344,1,0.3125,0.5357142857
344,2,0.3125,0.5357142857
344,3,0.3125,0.5357142857
344,4,0.3125,0.5357142857
344,5,0.3125,0.5357142857
344,6,0.3125,0.5357142857
344,7,0.3125,0.5357142857
344,8,0.3125,0.5357142857
344,9,0.3125,0.5357142857
345,0,0.0378787879,0.0568181818
345,1,0.0378787879,0.0568181818
345,2,0.0378787879,0.0568181818
345,3,0.0378787879,0.0568181818
345,4,0.0378787879,0.0568181818
345,5,0.0378787879,0.0568181818
345,6,0.0378787879,0.0568181818
345,7,0.0378787879,0.0568181818
345,8,0.0378787879,0.0568181818
345,9,0.0378787879,0.0568181818
346,0,0.1851851852,0.3448275862
346,1,0.1851851852,0.3448275862
346,2,0.1851851852,0.3448275862
346,3,0.1851851852,0.3448275862
346,4,0.1851851852,0.3448275862
346,5,0.1851851852,0.3448275862
346,6,0.1851851852,0.3448275862
346,7,0.1851851852,0.3448275862
346,8,0.1851851852,0.3448275862
346,9,0.1851851852,0.3448275862
347,0,1.5,1.8333333333
347,1,1.5,1.8333333333
347,2,1.5,1.8333333333
347,3,1.5,1.8333333333
347,4,1.5,1.8333333333
347,5,1.5,1.8333333333
347,6,1.5,1.8333333333
347,7,1.5,1.8333333333
347,8,1.5,1.8333333333
347,9,1.5,1.8333333333
348,0,0.2207792208,0.2615384615
348,1,0.2207792208,0.2615384615
348,2,0.2207792208,0.2615384615
348,3,0.2207792208,0.2615384615
348,4,0.2207792208,0.2615384615
348,5,0.2207792208,0.2615384615
348,6,0.2207792208,0.2615384615
348,7,0.2207792208,0.2615384615
348,8,0.2207792208,0.2615384615
348,9,0.2207792208,0.2615384615
349,0,3.064516129,3.5185185185
349,1,3.064516129,3.5185185185
349,2,3.064516129,3.5185185185
349,3,3.064516129,3.5185185185
349,4,3.064516129,3.5185185185
349,5,3.064516129,3.5185185185
349,6,3.064516129,3.5185185185
349,7,3.064516129,3.5185185185
349,8,3.064516129,3.5185185185
349,9,3.064516129,3.5185185185
350,0,0.2638888889,0.3392857143
350,1,0.2638888889,0.3392857143
350,2,0.2638888889,0.3392857143
350,3,0.2638888889,0.3392857143
350,4,0.2638888889,0.3392857143
350,5,0.2638888889,0.3392857143
350,6,0.2638888889,0.3392857143
350,7,0.2638888889,0.3392857143
350,8,0.2638888889,0.3392857143
350,9,0.2638888889,0.3392857143
351,0,1.8679245283,2.25
351,1,1.8679245283,2.25
351,2,1.8679245283,2.25
351,3,1.8679245283,2.25
351,4,1.8679245283,2.25
351,5,1.8679245283,2.25
351,6,1.8679245283,2.25
351,7,1.8679245283,2.25
351,8,1.8679245283,2.25
351,9,1.8679245283,2.25
352,0,148,18.5
352,1,148,18.5
352,2,148,18.5
352,3,148,18.5
352,4,148,18.5
352,5,148,18.5
352,6,148,18.5
352,7,148,18.5
352,8,148,18.5
352,9,148,18.5
353,0,90,1.6981132075
353,1,90,1.6981132075
353,2,90,1.6981132075
353,3,90,1.6981132075
353,4,90,1.6981132075
353,5,90,1.6981132075
353,6,90,1.6981132075
353,7,90,1.6981132075
353,8,90,1.6981132075
353,9,90,1.6981132075
354,0,114,3.1666666667
354,1,114,3.1666666667
354,2,114,3.1666666667
354,3,114,3.1666666667
354,4,114,3.1666666667
354,5,114,3.1666666667
354,6,114,3.1666666667
354,7,114,3.1666666667
354,8,114,3.1666666667
354,9,114,3.1666666667
355,0,196,7.2592592593
355,1,196,7.2592592593
355,2,196,7.2592592593
355,3,196,7.2592592593
355,4,196,7.2592592593
355,5,196,7.2592592593
355,6,196,7.2592592593
355,7,196,7.2592592593
355,8,196,7.2592592593
355,9,196,7.2592592593
356,0,239,39.8333333333
356,1,239,39.8333333333
356,2,239,39.8333333333
356,3,239,39.8333333333
